Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity
2021,3,6,22,30,14.200000000000001,23.3
2021,3,6,23,30,13,34.36
2021,3,7,0,30,7.2,48.1
2021,3,7,1,30,5.9,46.6
2021,3,7,2,30,4.9,51.29
2021,3,7,3,30,3.7,56.93
2021,3,7,4,30,2.8000000000000003,60.2
2021,3,7,5,30,2.2,62.06
2021,3,7,6,30,1.6,63.35
2021,3,7,7,30,1.3,63.11
2021,3,7,8,30,1.1,62.38
2021,3,7,9,30,1,61.65
2021,3,7,10,30,1.1,60.620000000000005
2021,3,7,11,30,1.1,60.2
2021,3,7,12,30,1.2000000000000002,58.63
2021,3,7,13,30,3.4000000000000004,48.47
2021,3,7,14,30,7.6000000000000005,39.45
2021,3,7,15,30,11.4,33.3
2021,3,7,16,30,14.100000000000001,28.78
2021,3,7,17,30,15.5,26.62
2021,3,7,18,30,16.400000000000002,24.96
2021,3,7,19,30,16.900000000000002,23.97
2021,3,7,20,30,17.2,23.25
2021,3,7,21,30,17.1,22.8
2021,3,7,22,30,16.1,23.86
2021,3,7,23,30,15.200000000000001,32.19
2021,3,8,0,30,10.100000000000001,38.64
2021,3,8,1,30,7.300000000000001,41.910000000000004
2021,3,8,2,30,4.9,49.26
2021,3,8,3,30,3.7,52.54
2021,3,8,4,30,3.3000000000000003,53.47
2021,3,8,5,30,3.2,53.06
2021,3,8,6,30,3.4000000000000004,50.5
2021,3,8,7,30,3.7,47.79
2021,3,8,8,30,3.9000000000000004,45.77
2021,3,8,9,30,3.9000000000000004,44.9
2021,3,8,10,30,3.9000000000000004,44.39
2021,3,8,11,30,4,44.1
2021,3,8,12,30,4,44.27
2021,3,8,13,30,4.800000000000001,42.160000000000004
2021,3,8,14,30,6.800000000000001,39.53
2021,3,8,15,30,9.200000000000001,38.46
2021,3,8,16,30,11.600000000000001,36.67
2021,3,8,17,30,13.700000000000001,29.18
2021,3,8,18,30,15.3,24.21
2021,3,8,19,30,16.1,23.38
2021,3,8,20,30,16.3,24.55
2021,3,8,21,30,15.9,26.39
2021,3,8,22,30,14.600000000000001,29.55
2021,3,8,23,30,13.700000000000001,34.06
2021,3,9,0,30,7.6000000000000005,53.1
2021,3,9,1,30,5.7,55.69
2021,3,9,2,30,4.800000000000001,57.07
2021,3,9,3,30,4.1000000000000005,57.7
2021,3,9,4,30,3.4000000000000004,57.85
2021,3,9,5,30,2.8000000000000003,56.94
2021,3,9,6,30,2.5,55.230000000000004
2021,3,9,7,30,2.4000000000000004,54.08
2021,3,9,8,30,2.2,54.67
2021,3,9,9,30,1.9000000000000001,56.47
2021,3,9,10,30,1.7000000000000002,58.26
2021,3,9,11,30,1.6,59.08
2021,3,9,12,30,1.8,57.97
2021,3,9,13,30,4,49.410000000000004
2021,3,9,14,30,7.800000000000001,42.42
2021,3,9,15,30,11.100000000000001,34.71
2021,3,9,16,30,13.600000000000001,28.2
2021,3,9,17,30,15.4,22.34
2021,3,9,18,30,16.1,19.89
2021,3,9,19,30,16,19.18
2021,3,9,20,30,15.700000000000001,19.34
2021,3,9,21,30,15.3,20.13
2021,3,9,22,30,13.9,23.68
2021,3,9,23,30,12.9,32.34
2021,3,10,0,30,8.8,42.63
2021,3,10,1,30,7.2,45.550000000000004
2021,3,10,2,30,6,51.47
2021,3,10,3,30,4.9,58.74
2021,3,10,4,30,3.9000000000000004,66.85
2021,3,10,5,30,3.2,72.89
2021,3,10,6,30,2.4000000000000004,78.7
2021,3,10,7,30,1.8,81.99
2021,3,10,8,30,1.2000000000000002,84.68
2021,3,10,9,30,0.4,86.88
2021,3,10,10,30,0.1,85.41
2021,3,10,11,30,-0.2,83.56
2021,3,10,12,30,-0.5,79.88
2021,3,10,13,30,0.2,71.77
2021,3,10,14,30,1.7000000000000002,62.64
2021,3,10,15,30,3.5,49.6
2021,3,10,16,30,5.2,36.28
2021,3,10,17,30,6.6000000000000005,28.580000000000002
2021,3,10,18,30,7.6000000000000005,25.73
2021,3,10,19,30,7.800000000000001,25.21
2021,3,10,20,30,7.4,25.560000000000002
2021,3,10,21,30,6.5,27.2
2021,3,10,22,30,5.4,29.41
2021,3,10,23,30,4.800000000000001,30.46
2021,3,11,0,30,0.5,43.45
2021,3,11,1,30,-1.8,50.72
2021,3,11,2,30,-3.2,52.800000000000004
2021,3,11,3,30,-4.2,53.74
2021,3,11,4,30,-4.9,54.63
2021,3,11,5,30,-5.2,54.46
2021,3,11,6,30,-4.9,53.35
2021,3,11,7,30,-4.3,52.09
2021,3,11,8,30,-3.9000000000000004,53.27
2021,3,11,9,30,-3.8000000000000003,55.17
2021,3,11,10,30,-3.6,55.58
2021,3,11,11,30,-3.6,56.9
2021,3,11,12,30,-3.7,58.93
2021,3,11,13,30,-2.3000000000000003,53.120000000000005
2021,3,11,14,30,1,43.27
2021,3,11,15,30,3.9000000000000004,35.67
2021,3,11,16,30,5.800000000000001,30.67
2021,3,11,17,30,7.300000000000001,26.71
2021,3,11,18,30,8.200000000000001,24.900000000000002
2021,3,11,19,30,8.3,25.03
2021,3,11,20,30,7.9,26.98
2021,3,11,21,30,7.2,30.71
2021,3,11,22,30,6.2,36.26
2021,3,11,23,30,5.5,46.5
2021,3,12,0,30,2.9000000000000004,57.81
2021,3,12,1,30,2.1,58.88
2021,3,12,2,30,1.6,60.82
2021,3,12,3,30,1.4000000000000001,60.34
2021,3,12,4,30,1,61.27
2021,3,12,5,30,0.30000000000000004,63.690000000000005
2021,3,12,6,30,-0.4,65.91
2021,3,12,7,30,-1,66.15
2021,3,12,8,30,-1.6,66.55
2021,3,12,9,30,-2.3000000000000003,67.46000000000001
2021,3,12,10,30,-2.9000000000000004,68.93
2021,3,12,11,30,-3.3000000000000003,70.02
2021,3,12,12,30,-3.2,69.04
2021,3,12,13,30,-1.3,60.46
2021,3,12,14,30,2.1,51.02
2021,3,12,15,30,4.800000000000001,45.49
2021,3,12,16,30,6.6000000000000005,40.71
2021,3,12,17,30,8,37.07
2021,3,12,18,30,8.9,34.92
2021,3,12,19,30,9.4,33.81
2021,3,12,20,30,9.5,33.57
2021,3,12,21,30,9.1,34.68
2021,3,12,22,30,8,37.87
2021,3,12,23,30,7.300000000000001,41.34
2021,3,13,0,30,4.1000000000000005,54.910000000000004
2021,3,13,1,30,2.6,63.25
2021,3,13,2,30,1.6,69.76
2021,3,13,3,30,0.8,75.37
2021,3,13,4,30,0.2,79.82000000000001
2021,3,13,5,30,-0.4,83.98
2021,3,13,6,30,-0.8,86.61
2021,3,13,7,30,-0.9,86.26
2021,3,13,8,30,-1.3,87.48
2021,3,13,9,30,-1.8,88.97
2021,3,13,10,30,-2.1,89.64
2021,3,13,11,30,-1.9000000000000001,87.96000000000001
2021,3,13,12,30,-1.3,84.5
2021,3,13,13,30,-0.6000000000000001,80.61
2021,3,13,14,30,0.6000000000000001,76.04
2021,3,13,15,30,1.7000000000000002,72.48
2021,3,13,16,30,2.2,71.79
2021,3,13,17,30,2.1,74.01
2021,3,13,18,30,1.9000000000000001,74.99
2021,3,13,19,30,1.9000000000000001,74.86
2021,3,13,20,30,1.8,74.74
2021,3,13,21,30,1.3,75.76
2021,3,13,22,30,0.7000000000000001,76.71000000000001
2021,3,13,23,30,0.4,76.68
2021,3,14,0,30,-2.3000000000000003,88.36
2021,3,14,1,30,-3.6,87.72
2021,3,14,2,30,-4.1000000000000005,86.44
2021,3,14,3,30,-4.4,85.84
2021,3,14,4,30,-4.5,85.63
2021,3,14,5,30,-4.5,84.75
2021,3,14,6,30,-4.3,83.35000000000001
2021,3,14,7,30,-3.9000000000000004,81.89
2021,3,14,8,30,-3.6,82.83
2021,3,14,9,30,-3.4000000000000004,82.39
2021,3,14,10,30,-3.1,82.42
2021,3,14,11,30,-3,82.94
2021,3,14,12,30,-3,83.14
2021,3,14,13,30,-2.7,81.64
2021,3,14,14,30,-2,81.01
2021,3,14,15,30,-1.5,82.45
2021,3,14,16,30,-1.1,82.05
2021,3,14,17,30,-1,81.79
2021,3,14,18,30,-1,81.93
2021,3,14,19,30,-1.1,82.11
2021,3,14,20,30,-1.1,81.89
2021,3,14,21,30,-1.3,82.22
2021,3,14,22,30,-1.8,83.13
2021,3,14,23,30,-2.1,81.46000000000001
2021,3,15,0,30,-3.7,85.26
2021,3,15,1,30,-4.9,84.64
2021,3,15,2,30,-5.800000000000001,83.23
2021,3,15,3,30,-6.5,81.67
2021,3,15,4,30,-7.2,80.71000000000001
2021,3,15,5,30,-7.800000000000001,78.85000000000001
2021,3,15,6,30,-8.1,75.75
2021,3,15,7,30,-8.200000000000001,73.77
2021,3,15,8,30,-8.6,73.22
2021,3,15,9,30,-9.3,71.74
2021,3,15,10,30,-9.8,69.33
2021,3,15,11,30,-10.100000000000001,68.4
2021,3,15,12,30,-9.8,66.07000000000001
2021,3,15,13,30,-8.1,60.89
2021,3,15,14,30,-4.7,58.870000000000005
2021,3,15,15,30,-1.1,63.160000000000004
2021,3,15,16,30,0.8,68.49
2021,3,15,17,30,1.6,73.76
2021,3,15,18,30,1.9000000000000001,77.8
2021,3,15,19,30,2.2,78.3
2021,3,15,20,30,2.4000000000000004,77.99
2021,3,15,21,30,2.8000000000000003,75.79
2021,3,15,22,30,3.1,73.32000000000001
2021,3,15,23,30,3.3000000000000003,71.65
2021,3,16,0,30,1.2000000000000002,76.12
2021,3,16,1,30,-0.9,74.38
2021,3,16,2,30,-2.6,73.96000000000001
2021,3,16,3,30,-3.3000000000000003,71.71000000000001
2021,3,16,4,30,-3.2,70.57000000000001
2021,3,16,5,30,-2.9000000000000004,71.02
2021,3,16,6,30,-2.9000000000000004,71.67
2021,3,16,7,30,-3.3000000000000003,72.8
2021,3,16,8,30,-3.8000000000000003,73.06
2021,3,16,9,30,-4.3,73.03
2021,3,16,10,30,-4.5,71.98
2021,3,16,11,30,-4.5,70.23
2021,3,16,12,30,-4.2,66.86
2021,3,16,13,30,-3,63.18
2021,3,16,14,30,-0.8,65.85
2021,3,16,15,30,0.7000000000000001,72.02
2021,3,16,16,30,1.3,75.16
2021,3,16,17,30,1.6,76.3
2021,3,16,18,30,1.9000000000000001,75.94
2021,3,16,19,30,2.1,75.43
2021,3,16,20,30,2.1,75.55
2021,3,16,21,30,2,75.61
2021,3,16,22,30,1.4000000000000001,77.28
2021,3,16,23,30,1,77.27
2021,3,17,0,30,-1.6,87.64
2021,3,17,1,30,-3,85.28
2021,3,17,2,30,-3.6,84.47
2021,3,17,3,30,-3.9000000000000004,84.4
2021,3,17,4,30,-4.3,85.19
2021,3,17,5,30,-4.6000000000000005,85.10000000000001
2021,3,17,6,30,-5,85.78
2021,3,17,7,30,-5.7,86.81
2021,3,17,8,30,-6.800000000000001,87.68
2021,3,17,9,30,-7.800000000000001,85.3
2021,3,17,10,30,-8.3,80.18
2021,3,17,11,30,-8.3,75.61
2021,3,17,12,30,-7.9,69.56
2021,3,17,13,30,-5.6000000000000005,58.51
2021,3,17,14,30,-2,58.59
2021,3,17,15,30,0.30000000000000004,61.77
2021,3,17,16,30,1.3,60.78
2021,3,17,17,30,2,57.800000000000004
2021,3,17,18,30,2.7,54.06
2021,3,17,19,30,3.2,52.480000000000004
2021,3,17,20,30,3.6,52.27
2021,3,17,21,30,3.6,53.47
2021,3,17,22,30,3.2,55.800000000000004
2021,3,17,23,30,2.9000000000000004,58.26
2021,3,18,0,30,-1.4000000000000001,75.92
2021,3,18,1,30,-3.5,73.66
2021,3,18,2,30,-5,79.34
2021,3,18,3,30,-5.9,79.78
2021,3,18,4,30,-6.1000000000000005,75.57000000000001
2021,3,18,5,30,-5.800000000000001,70.06
2021,3,18,6,30,-5.800000000000001,65.72
2021,3,18,7,30,-5.800000000000001,61.52
2021,3,18,8,30,-5.800000000000001,58.94
2021,3,18,9,30,-5.7,57.6
2021,3,18,10,30,-5.5,56.46
2021,3,18,11,30,-5.5,56.46
2021,3,18,12,30,-5.2,54.84
2021,3,18,13,30,-3,48.93
2021,3,18,14,30,0.9,45.660000000000004
2021,3,18,15,30,3.9000000000000004,45.08
2021,3,18,16,30,6,41.88
2021,3,18,17,30,7.5,38.800000000000004
2021,3,18,18,30,8.700000000000001,36.78
2021,3,18,19,30,9.4,36.44
2021,3,18,20,30,9.8,36.63
2021,3,18,21,30,9.700000000000001,37.59
2021,3,18,22,30,8.8,40.31
2021,3,18,23,30,8.1,47.58
2021,3,19,0,30,2.9000000000000004,65.35
2021,3,19,1,30,1,64.59
2021,3,19,2,30,0,69.37
2021,3,19,3,30,-0.2,71.88
2021,3,19,4,30,0,71.41
2021,3,19,5,30,-0.30000000000000004,72.07000000000001
2021,3,19,6,30,-0.8,73.76
2021,3,19,7,30,-1.3,72.88
2021,3,19,8,30,-1.4000000000000001,69.13
2021,3,19,9,30,-1.3,66.37
2021,3,19,10,30,-1.1,64.63
2021,3,19,11,30,-1.1,65.03
2021,3,19,12,30,-0.6000000000000001,62.96
2021,3,19,13,30,1.4000000000000001,56.88
2021,3,19,14,30,4.800000000000001,50.76
2021,3,19,15,30,8.4,45.660000000000004
2021,3,19,16,30,11.4,39.29
2021,3,19,17,30,13.100000000000001,36.07
2021,3,19,18,30,14.100000000000001,34.72
2021,3,19,19,30,14.700000000000001,33.85
2021,3,19,20,30,15.100000000000001,32.9
2021,3,19,21,30,14.9,33.25
2021,3,19,22,30,14.100000000000001,34.88
2021,3,19,23,30,13.5,41.49
2021,3,20,0,30,7.9,61.08
2021,3,20,1,30,4.9,61.7
2021,3,20,2,30,3,67.94
2021,3,20,3,30,2.4000000000000004,68.37
2021,3,20,4,30,2.3000000000000003,66.39
2021,3,20,5,30,2.3000000000000003,63.440000000000005
2021,3,20,6,30,2.4000000000000004,59.72
2021,3,20,7,30,2.4000000000000004,57.160000000000004
2021,3,20,8,30,2.5,55.01
2021,3,20,9,30,2.6,52.97
2021,3,20,10,30,2.8000000000000003,50.88
2021,3,20,11,30,2.8000000000000003,49.59
2021,3,20,12,30,3.2,46.9
2021,3,20,13,30,5.800000000000001,39.83
2021,3,20,14,30,9.4,35.78
2021,3,20,15,30,12.4,32.9
2021,3,20,16,30,15,28.45
2021,3,20,17,30,17.1,23.87
2021,3,20,18,30,18.400000000000002,21.37
2021,3,20,19,30,19.200000000000003,19.88
2021,3,20,20,30,19.5,19.1
2021,3,20,21,30,19.1,19.05
2021,3,20,22,30,17.7,20.72
2021,3,20,23,30,16.6,27.26
2021,3,21,0,30,9.9,46.1
2021,3,21,1,30,7.5,50.44
2021,3,21,2,30,6.800000000000001,52.15
2021,3,21,3,30,6.300000000000001,53.65
2021,3,21,4,30,5.9,55.370000000000005
2021,3,21,5,30,5.7,58.21
2021,3,21,6,30,5.2,63.92
2021,3,21,7,30,4.5,68.47
2021,3,21,8,30,3.5,71.53
2021,3,21,9,30,2.3000000000000003,74.21000000000001
2021,3,21,10,30,1.1,76.87
2021,3,21,11,30,0.30000000000000004,77.75
2021,3,21,12,30,0.30000000000000004,75.04
2021,3,21,13,30,1.9000000000000001,66.57000000000001
2021,3,21,14,30,4.1000000000000005,58.21
2021,3,21,15,30,5.800000000000001,49.53
2021,3,21,16,30,6.800000000000001,44.46
2021,3,21,17,30,7.5,41.94
2021,3,21,18,30,7.800000000000001,41.72
2021,3,21,19,30,7.800000000000001,42.45
2021,3,21,20,30,7.5,43.94
2021,3,21,21,30,6.9,46.160000000000004
2021,3,21,22,30,5.800000000000001,50.38
2021,3,21,23,30,5.1000000000000005,54.46
2021,3,22,0,30,2.2,68.93
2021,3,22,1,30,0.8,77.41
2021,3,22,2,30,0.1,80.35000000000001
2021,3,22,3,30,-0.2,80.23
2021,3,22,4,30,-0.5,80.42
2021,3,22,5,30,-0.8,81.12
2021,3,22,6,30,-1,81.02
2021,3,22,7,30,-1.3,81.42
2021,3,22,8,30,-1.5,81.83
2021,3,22,9,30,-2,83.47
2021,3,22,10,30,-2.5,84.39
2021,3,22,11,30,-2.7,83.95
2021,3,22,12,30,-2.6,81.33
2021,3,22,13,30,-1,71.38
2021,3,22,14,30,1.4000000000000001,63.77
2021,3,22,15,30,3.1,58.42
2021,3,22,16,30,4.1000000000000005,55.56
2021,3,22,17,30,4.9,53.660000000000004
2021,3,22,18,30,5.5,51.54
2021,3,22,19,30,6.2,49.5
2021,3,22,20,30,6.5,48.61
2021,3,22,21,30,6.4,48.54
2021,3,22,22,30,5.800000000000001,50.07
2021,3,22,23,30,5.4,51.02
2021,3,23,0,30,2.3000000000000003,68.01
2021,3,23,1,30,0.7000000000000001,70.08
2021,3,23,2,30,-0.4,71.52
2021,3,23,3,30,-1.5,73.94
2021,3,23,4,30,-2,73.56
2021,3,23,5,30,-2,71.04
2021,3,23,6,30,-2.1,69.99
2021,3,23,7,30,-2.6,70.43
2021,3,23,8,30,-3.2,70.25
2021,3,23,9,30,-3.6,68.91
2021,3,23,10,30,-4,67.64
2021,3,23,11,30,-4.6000000000000005,67.33
2021,3,23,12,30,-4.2,63.4
2021,3,23,13,30,-1.6,53.95
2021,3,23,14,30,1.8,46.300000000000004
2021,3,23,15,30,3.9000000000000004,41.53
2021,3,23,16,30,5.1000000000000005,38.27
2021,3,23,17,30,5.7,37.15
2021,3,23,18,30,6,37.47
2021,3,23,19,30,5.800000000000001,39.87
2021,3,23,20,30,5.2,43.300000000000004
2021,3,23,21,30,4.4,47.07
2021,3,23,22,30,3.4000000000000004,51.45
2021,3,23,23,30,2.9000000000000004,54.51
2021,3,24,0,30,0.7000000000000001,65.51
2021,3,24,1,30,-0.5,72.10000000000001
2021,3,24,2,30,-1.3,76.64
2021,3,24,3,30,-1.9000000000000001,79.46000000000001
2021,3,24,4,30,-2.3000000000000003,80.7
2021,3,24,5,30,-2.5,80.60000000000001
2021,3,24,6,30,-2.6,79.91
2021,3,24,7,30,-2.7,79.42
2021,3,24,8,30,-3,79.93
2021,3,24,9,30,-3.6,81.41
2021,3,24,10,30,-4.1000000000000005,81.35000000000001
2021,3,24,11,30,-4.4,81.27
2021,3,24,12,30,-4.4,80.15
2021,3,24,13,30,-3.2,73.39
2021,3,24,14,30,-1.3,66.87
2021,3,24,15,30,0.30000000000000004,60.94
2021,3,24,16,30,1.6,55.75
2021,3,24,17,30,2.8000000000000003,51.39
2021,3,24,18,30,3.9000000000000004,47.870000000000005
2021,3,24,19,30,4.6000000000000005,46.4
2021,3,24,20,30,5.1000000000000005,45.14
2021,3,24,21,30,5.2,44.76
2021,3,24,22,30,4.800000000000001,45.88
2021,3,24,23,30,4.4,47.37
2021,3,25,0,30,1.1,61.940000000000005
2021,3,25,1,30,-0.7000000000000001,65.94
2021,3,25,2,30,-1.4000000000000001,66.18
2021,3,25,3,30,-2.3000000000000003,69.26
2021,3,25,4,30,-3,71.79
2021,3,25,5,30,-3.5,71.77
2021,3,25,6,30,-3.9000000000000004,70.09
2021,3,25,7,30,-4.3,67.78
2021,3,25,8,30,-4.5,64.74
2021,3,25,9,30,-4.6000000000000005,62.18
2021,3,25,10,30,-4.6000000000000005,60.24
2021,3,25,11,30,-4.6000000000000005,59.660000000000004
2021,3,25,12,30,-3.7,56.5
2021,3,25,13,30,-0.7000000000000001,49.68
2021,3,25,14,30,3.1,43.36
2021,3,25,15,30,5.6000000000000005,37.31
2021,3,25,16,30,7.1000000000000005,33.5
2021,3,25,17,30,8.1,32.15
2021,3,25,18,30,8.700000000000001,31.95
2021,3,25,19,30,8.700000000000001,32.54
2021,3,25,20,30,8.200000000000001,34.69
2021,3,25,21,30,7.800000000000001,36.82
2021,3,25,22,30,7.4,38.83
2021,3,25,23,30,7.1000000000000005,43.83
2021,3,26,0,30,5.2,54.36
2021,3,26,1,30,4,53.71
2021,3,26,2,30,2.9000000000000004,59.2
2021,3,26,3,30,1.9000000000000001,66.75
2021,3,26,4,30,1.3,69.59
2021,3,26,5,30,0.7000000000000001,72.53
2021,3,26,6,30,0.1,73.98
2021,3,26,7,30,-0.30000000000000004,73.92
2021,3,26,8,30,-0.5,73.42
2021,3,26,9,30,-0.6000000000000001,72.69
2021,3,26,10,30,-0.6000000000000001,71.71000000000001
2021,3,26,11,30,-0.7000000000000001,71.16
2021,3,26,12,30,-0.30000000000000004,67.93
2021,3,26,13,30,1.2000000000000002,62.51
2021,3,26,14,30,3.5,54.04
2021,3,26,15,30,5.2,48.160000000000004
2021,3,26,16,30,6.5,43.230000000000004
2021,3,26,17,30,7.300000000000001,40.09
2021,3,26,18,30,7.9,38.38
2021,3,26,19,30,8,38.59
2021,3,26,20,30,7.7,40.22
2021,3,26,21,30,7,43.88
2021,3,26,22,30,6.1000000000000005,48.58
2021,3,26,23,30,5.6000000000000005,51.95
2021,3,27,0,30,3.4000000000000004,65.81
2021,3,27,1,30,2,72.44
2021,3,27,2,30,1,73
2021,3,27,3,30,0.2,73.60000000000001
2021,3,27,4,30,-0.4,73.32000000000001
2021,3,27,5,30,-1,74.18
2021,3,27,6,30,-1.4000000000000001,73.14
2021,3,27,7,30,-1.8,71.94
2021,3,27,8,30,-2.2,70.33
2021,3,27,9,30,-2.6,68.18
2021,3,27,10,30,-2.7,65.54
2021,3,27,11,30,-2.8000000000000003,64.38
2021,3,27,12,30,-2.3000000000000003,60.92
2021,3,27,13,30,-0.1,53.53
2021,3,27,14,30,2.9000000000000004,46.34
2021,3,27,15,30,5.1000000000000005,40.09
2021,3,27,16,30,6.4,35.85
2021,3,27,17,30,7.4,33.27
2021,3,27,18,30,8.200000000000001,31.89
2021,3,27,19,30,8.8,31.32
2021,3,27,20,30,9.1,31.37
2021,3,27,21,30,9.1,31.85
2021,3,27,22,30,8.6,33.26
2021,3,27,23,30,8.200000000000001,34.63
2021,3,28,0,30,4.1000000000000005,50.18
2021,3,28,1,30,1.4000000000000001,60.21
2021,3,28,2,30,0.4,60.79
2021,3,28,3,30,-0.2,59.74
2021,3,28,4,30,-1,60.71
2021,3,28,5,30,-1.5,60.57
2021,3,28,6,30,-1.7000000000000002,59.160000000000004
2021,3,28,7,30,-1.6,57.22
2021,3,28,8,30,-1.5,56.45
2021,3,28,9,30,-1.5,57.02
2021,3,28,10,30,-1.4000000000000001,57.32
2021,3,28,11,30,-1.3,57.57
2021,3,28,12,30,-0.4,54.69
2021,3,28,13,30,2.4000000000000004,48.47
2021,3,28,14,30,6.2,41.13
2021,3,28,15,30,9.3,34.59
2021,3,28,16,30,11.3,30.39
2021,3,28,17,30,12.8,28.12
2021,3,28,18,30,13.8,27
2021,3,28,19,30,14.600000000000001,26.060000000000002
2021,3,28,20,30,15.100000000000001,25.94
2021,3,28,21,30,15.200000000000001,26.490000000000002
2021,3,28,22,30,14.600000000000001,28.1
2021,3,28,23,30,14.100000000000001,29.86
2021,3,29,0,30,9.5,47.43
2021,3,29,1,30,7.2,50.65
2021,3,29,2,30,6,53.39
2021,3,29,3,30,4.9,56.35
2021,3,29,4,30,4.1000000000000005,57.72
2021,3,29,5,30,3.6,57.300000000000004
2021,3,29,6,30,3.3000000000000003,55.77
2021,3,29,7,30,3.3000000000000003,53.370000000000005
2021,3,29,8,30,3.3000000000000003,51.7
2021,3,29,9,30,3.1,52.15
2021,3,29,10,30,2.8000000000000003,53.31
2021,3,29,11,30,2.7,53.71
2021,3,29,12,30,3.5,50.97
2021,3,29,13,30,6.2,43.25
2021,3,29,14,30,9.9,35.46
2021,3,29,15,30,13,27.830000000000002
2021,3,29,16,30,15,23.53
2021,3,29,17,30,16.400000000000002,21.830000000000002
2021,3,29,18,30,17.2,21.37
2021,3,29,19,30,17.6,21.32
2021,3,29,20,30,17.6,21.41
2021,3,29,21,30,17.3,21.53
2021,3,29,22,30,16.5,21.91
2021,3,29,23,30,15.9,22.41
2021,3,30,0,30,10.8,35.22
2021,3,30,1,30,7.7,49.78
2021,3,30,2,30,6.2,55.050000000000004
2021,3,30,3,30,4.4,58.06
2021,3,30,4,30,2.5,57.2
2021,3,30,5,30,0.7000000000000001,54.52
2021,3,30,6,30,-1,55.11
2021,3,30,7,30,-2.5,61
2021,3,30,8,30,-3.4000000000000004,62.84
2021,3,30,9,30,-3.8000000000000003,61.51
2021,3,30,10,30,-3.9000000000000004,60.85
2021,3,30,11,30,-4.1000000000000005,62.07
2021,3,30,12,30,-4,61.550000000000004
2021,3,30,13,30,-3.2,58.410000000000004
2021,3,30,14,30,-1.5,52.730000000000004
2021,3,30,15,30,0.2,46.36
2021,3,30,16,30,1.6,41.83
2021,3,30,17,30,2.5,39.17
2021,3,30,18,30,3.2,37.06
2021,3,30,19,30,3.8000000000000003,35.24
2021,3,30,20,30,4.2,33.7
2021,3,30,21,30,4.2,32.24
2021,3,30,22,30,3.8000000000000003,31.76
2021,3,30,23,30,3.5,31.12
2021,3,31,0,30,0.5,40.95
2021,3,31,1,30,-1.8,50.730000000000004
2021,3,31,2,30,-3.2,51.92
2021,3,31,3,30,-4.4,51.29
2021,3,31,4,30,-5.2,51.870000000000005
2021,3,31,5,30,-5.7,51.83
2021,3,31,6,30,-6,50.83
2021,3,31,7,30,-6.1000000000000005,49.64
2021,3,31,8,30,-6.2,49.17
2021,3,31,9,30,-6.300000000000001,49.38
2021,3,31,10,30,-6.2,49.11
2021,3,31,11,30,-6.1000000000000005,48.46
2021,3,31,12,30,-5.300000000000001,45.26
2021,3,31,13,30,-2.6,39.88
2021,3,31,14,30,0.6000000000000001,32.11
2021,3,31,15,30,3.1,27.09
2021,3,31,16,30,5.2,24.41
2021,3,31,17,30,7.1000000000000005,22.61
2021,3,31,18,30,8.8,21.35
2021,3,31,19,30,10.100000000000001,20.86
2021,3,31,20,30,11,20.85
2021,3,31,21,30,11.200000000000001,21.53
2021,3,31,22,30,10.700000000000001,23.01
2021,3,31,23,30,10.200000000000001,24.72
2021,4,1,0,30,4.9,46.33
2021,4,1,1,30,1.7000000000000002,51.76
2021,4,1,2,30,0.4,52.81
2021,4,1,3,30,-0.6000000000000001,53.730000000000004
2021,4,1,4,30,-1.3,53.480000000000004
2021,4,1,5,30,-1.9000000000000001,53.68
2021,4,1,6,30,-2.1,53.49
2021,4,1,7,30,-1.4000000000000001,49.620000000000005
2021,4,1,8,30,-1,47.38
2021,4,1,9,30,-1.2000000000000002,46.92
2021,4,1,10,30,-1.7000000000000002,48.15
2021,4,1,11,30,-1.9000000000000001,48.52
2021,4,1,12,30,-1.2000000000000002,45.87
2021,4,1,13,30,1.5,40.37
2021,4,1,14,30,5.800000000000001,32.75
2021,4,1,15,30,10.4,25.900000000000002
2021,4,1,16,30,13.600000000000001,19.32
2021,4,1,17,30,15.600000000000001,17.14
2021,4,1,18,30,17.2,16
2021,4,1,19,30,18.3,15.38
2021,4,1,20,30,18.900000000000002,15.200000000000001
