Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity
2019,1,13,13,30,-6.4,73.44
2019,1,13,14,30,-5,64.01
2019,1,13,15,30,-1.8,54.7
2019,1,13,16,30,1.1,54.14
2019,1,13,17,30,2.7,51.97
2019,1,13,18,30,3.3000000000000003,50.31
2019,1,13,19,30,3.6,48.550000000000004
2019,1,13,20,30,3.6,47.93
2019,1,13,21,30,3,49.53
2019,1,13,22,30,1.1,60.6
2019,1,13,23,30,-0.4,55.38
2019,1,14,0,30,-2,56.56
2019,1,14,1,30,-3.1,61.28
2019,1,14,2,30,-4.4,66.21000000000001
2019,1,14,3,30,-5.300000000000001,68.26
2019,1,14,4,30,-5.7,67.52
2019,1,14,5,30,-6.1000000000000005,66.35
2019,1,14,6,30,-6.5,65.12
2019,1,14,7,30,-6.6000000000000005,63.26
2019,1,14,8,30,-6.5,61.660000000000004
2019,1,14,9,30,-6.4,60.800000000000004
2019,1,14,10,30,-6.4,59.29
2019,1,14,11,30,-6.4,57.11
2019,1,14,12,30,-6.6000000000000005,54.7
2019,1,14,13,30,-6.5,50.01
2019,1,14,14,30,-4.7,41.28
2019,1,14,15,30,-1.3,35.22
2019,1,14,16,30,2,34.480000000000004
2019,1,14,17,30,4.4,32.02
2019,1,14,18,30,5.7,26.64
2019,1,14,19,30,6.2,24.98
2019,1,14,20,30,6.1000000000000005,25.52
2019,1,14,21,30,5,33.45
2019,1,14,22,30,2.5,46.84
2019,1,14,23,30,1,36.980000000000004
2019,1,15,0,30,-2.7,43.93
2019,1,15,1,30,-4.2,50.94
2019,1,15,2,30,-4.9,52.86
2019,1,15,3,30,-5.1000000000000005,50.730000000000004
2019,1,15,4,30,-5.2,46.42
2019,1,15,5,30,-5.2,41.85
2019,1,15,6,30,-5.2,38.79
2019,1,15,7,30,-5.2,37.33
2019,1,15,8,30,-5.1000000000000005,36.58
2019,1,15,9,30,-4.800000000000001,37.28
2019,1,15,10,30,-4.2,39.83
2019,1,15,11,30,-3.7,45.45
2019,1,15,12,30,-3.2,50.71
2019,1,15,13,30,-2.7,54.370000000000005
2019,1,15,14,30,-0.9,51.870000000000005
2019,1,15,15,30,1.9000000000000001,48.77
2019,1,15,16,30,4.800000000000001,46.11
2019,1,15,17,30,7.1000000000000005,43.99
2019,1,15,18,30,8.3,41.69
2019,1,15,19,30,8.8,40.47
2019,1,15,20,30,8.6,41.52
2019,1,15,21,30,7.5,46.61
2019,1,15,22,30,4.800000000000001,58.34
2019,1,15,23,30,3,57.07
2019,1,16,0,30,0.4,62.06
2019,1,16,1,30,-0.30000000000000004,63.54
2019,1,16,2,30,-0.30000000000000004,62.68
2019,1,16,3,30,0.1,60.660000000000004
2019,1,16,4,30,0.7000000000000001,58.04
2019,1,16,5,30,0.8,57.480000000000004
2019,1,16,6,30,0.9,57.660000000000004
2019,1,16,7,30,1,59.56
2019,1,16,8,30,1,61.21
2019,1,16,9,30,1,62.95
2019,1,16,10,30,1.1,63.690000000000005
2019,1,16,11,30,1.2000000000000002,64.43
2019,1,16,12,30,1.3,65.15
2019,1,16,13,30,1.4000000000000001,65.05
2019,1,16,14,30,1.8,64.19
2019,1,16,15,30,2.7,62.97
2019,1,16,16,30,3.6,62.29
2019,1,16,17,30,4.3,61.33
2019,1,16,18,30,5,59.6
2019,1,16,19,30,5.6000000000000005,56.81
2019,1,16,20,30,5.9,55.89
2019,1,16,21,30,5.300000000000001,58.550000000000004
2019,1,16,22,30,3.8000000000000003,63.480000000000004
2019,1,16,23,30,2.7,64.3
2019,1,17,0,30,1.6,66.44
2019,1,17,1,30,1.4000000000000001,65.86
2019,1,17,2,30,1.3,64.69
2019,1,17,3,30,0.7000000000000001,65.69
2019,1,17,4,30,0,66.44
2019,1,17,5,30,-0.5,65.95
2019,1,17,6,30,-0.8,65.32000000000001
2019,1,17,7,30,-0.9,64.41
2019,1,17,8,30,-0.8,62.72
2019,1,17,9,30,-0.6000000000000001,60.68
2019,1,17,10,30,-0.6000000000000001,59.58
2019,1,17,11,30,-0.7000000000000001,59.25
2019,1,17,12,30,-0.7000000000000001,58.7
2019,1,17,13,30,-0.5,57.5
2019,1,17,14,30,1,52.18
2019,1,17,15,30,3.7,49.07
2019,1,17,16,30,6,44.410000000000004
2019,1,17,17,30,7.6000000000000005,41.17
2019,1,17,18,30,8.8,38.26
2019,1,17,19,30,9.700000000000001,36.24
2019,1,17,20,30,9.700000000000001,36.82
2019,1,17,21,30,8.4,45.5
2019,1,17,22,30,6.1000000000000005,54.04
2019,1,17,23,30,4.7,54.32
2019,1,18,0,30,3.6,56.46
2019,1,18,1,30,3.1,58.08
2019,1,18,2,30,2.5,59.870000000000005
2019,1,18,3,30,2.4000000000000004,61.300000000000004
2019,1,18,4,30,2.5,62.9
2019,1,18,5,30,2.4000000000000004,64.13
2019,1,18,6,30,2,65.89
2019,1,18,7,30,1.5,67.21000000000001
2019,1,18,8,30,1.2000000000000002,67.02
2019,1,18,9,30,0.9,66.21000000000001
2019,1,18,10,30,0.30000000000000004,67.56
2019,1,18,11,30,-0.4,69.91
2019,1,18,12,30,-0.30000000000000004,69.11
2019,1,18,13,30,0.4,66.66
2019,1,18,14,30,0.8,67.22
2019,1,18,15,30,1,71.37
2019,1,18,16,30,1.4000000000000001,72.45
2019,1,18,17,30,1.9000000000000001,69.97
2019,1,18,18,30,2.2,65.65
2019,1,18,19,30,2.4000000000000004,61.95
2019,1,18,20,30,2.4000000000000004,60.04
2019,1,18,21,30,2.1,59.26
2019,1,18,22,30,1,62.82
2019,1,18,23,30,0.1,63.690000000000005
2019,1,19,0,30,-2.1,69.27
2019,1,19,1,30,-2.7,69.54
2019,1,19,2,30,-3,68.59
2019,1,19,3,30,-3.1,66.58
2019,1,19,4,30,-3.2,64.53
2019,1,19,5,30,-3.3000000000000003,62.83
2019,1,19,6,30,-3.4000000000000004,61.43
2019,1,19,7,30,-3.6,60.31
2019,1,19,8,30,-4.1000000000000005,60.25
2019,1,19,9,30,-4.5,59.04
2019,1,19,10,30,-4.800000000000001,57.89
2019,1,19,11,30,-5.1000000000000005,57.28
2019,1,19,12,30,-5.300000000000001,56.6
2019,1,19,13,30,-5.2,54.7
2019,1,19,14,30,-3.9000000000000004,49.43
2019,1,19,15,30,-1.2000000000000002,44.52
2019,1,19,16,30,1.6,41.050000000000004
2019,1,19,17,30,3.5,38.54
2019,1,19,18,30,4.4,38.26
2019,1,19,19,30,4.7,40.49
2019,1,19,20,30,4.4,44.42
2019,1,19,21,30,3.8000000000000003,52.08
2019,1,19,22,30,2.5,58.2
2019,1,19,23,30,1.7000000000000002,57.93
2019,1,20,0,30,0.5,61.02
2019,1,20,1,30,0.2,61.56
2019,1,20,2,30,0.1,61.54
2019,1,20,3,30,0.1,61.72
2019,1,20,4,30,0.1,62.02
2019,1,20,5,30,0,62.64
2019,1,20,6,30,0,62.64
2019,1,20,7,30,0,62.370000000000005
2019,1,20,8,30,0.1,61.24
2019,1,20,9,30,0.2,59.86
2019,1,20,10,30,0.2,59.15
2019,1,20,11,30,0.30000000000000004,58.39
2019,1,20,12,30,0.5,58.300000000000004
2019,1,20,13,30,0.8,58.45
2019,1,20,14,30,1.8,55.69
2019,1,20,15,30,3.8000000000000003,52.96
2019,1,20,16,30,5.9,51.18
2019,1,20,17,30,7.6000000000000005,46.59
2019,1,20,18,30,8.700000000000001,44.5
2019,1,20,19,30,9.200000000000001,43.38
2019,1,20,20,30,8.8,46.2
2019,1,20,21,30,7.2,58.49
2019,1,20,22,30,5.1000000000000005,62.06
2019,1,20,23,30,3.9000000000000004,58.1
2019,1,21,0,30,1.3,64.28
2019,1,21,1,30,0.4,65.72
2019,1,21,2,30,0.30000000000000004,64.33
2019,1,21,3,30,0.30000000000000004,62.980000000000004
2019,1,21,4,30,-0.1,63.5
2019,1,21,5,30,-0.6000000000000001,64.64
2019,1,21,6,30,-0.6000000000000001,64.38
2019,1,21,7,30,0,62.660000000000004
2019,1,21,8,30,0.5,60.95
2019,1,21,9,30,0.7000000000000001,59.63
2019,1,21,10,30,0.5,59.730000000000004
2019,1,21,11,30,0.2,60.22
2019,1,21,12,30,-0.2,61.09
2019,1,21,13,30,-0.1,59.56
2019,1,21,14,30,1.5,52.71
2019,1,21,15,30,3.9000000000000004,48.7
2019,1,21,16,30,6.2,45.82
2019,1,21,17,30,8.5,41.14
2019,1,21,18,30,10,35.78
2019,1,21,19,30,10.4,33.68
2019,1,21,20,30,9.8,34.45
2019,1,21,21,30,7.7,43.15
2019,1,21,22,30,4.800000000000001,57.27
2019,1,21,23,30,3.4000000000000004,56.33
2019,1,22,0,30,0.6000000000000001,61.63
2019,1,22,1,30,-0.6000000000000001,63.75
2019,1,22,2,30,-1.6,66.6
2019,1,22,3,30,-2.2,69.08
2019,1,22,4,30,-2.4000000000000004,71.15
2019,1,22,5,30,-2.7,76.4
2019,1,22,6,30,-3.5,78.85000000000001
2019,1,22,7,30,-4.6000000000000005,71.55
2019,1,22,8,30,-5.6000000000000005,61.800000000000004
2019,1,22,9,30,-6.1000000000000005,57.85
2019,1,22,10,30,-6.4,59.02
2019,1,22,11,30,-6.4,59.6
2019,1,22,12,30,-6.4,60.39
2019,1,22,13,30,-6.2,59.58
2019,1,22,14,30,-5.7,57.43
2019,1,22,15,30,-4.800000000000001,55.14
2019,1,22,16,30,-3.9000000000000004,52.81
2019,1,22,17,30,-3.1,49.36
2019,1,22,18,30,-2.2,44.87
2019,1,22,19,30,-1.6,41.65
2019,1,22,20,30,-1.3,40.230000000000004
2019,1,22,21,30,-1.6,40.480000000000004
2019,1,22,22,30,-2.8000000000000003,43.28
2019,1,22,23,30,-3.6,43.81
2019,1,23,0,30,-6,51.27
2019,1,23,1,30,-6.6000000000000005,52.49
2019,1,23,2,30,-7,52.65
2019,1,23,3,30,-7.300000000000001,51.78
2019,1,23,4,30,-7.6000000000000005,51.32
2019,1,23,5,30,-7.9,51.11
2019,1,23,6,30,-8,50.42
2019,1,23,7,30,-8,49.96
2019,1,23,8,30,-7.9,49.120000000000005
2019,1,23,9,30,-7.7,47.88
2019,1,23,10,30,-7.5,47.2
2019,1,23,11,30,-7.300000000000001,47.14
2019,1,23,12,30,-7.2,47.96
2019,1,23,13,30,-6.800000000000001,47.58
2019,1,23,14,30,-5.5,44.42
2019,1,23,15,30,-3.3000000000000003,41.34
2019,1,23,16,30,-1,39.19
2019,1,23,17,30,0.7000000000000001,38.93
2019,1,23,18,30,1.7000000000000002,39.68
2019,1,23,19,30,2.1,41.08
2019,1,23,20,30,2.2,42.44
2019,1,23,21,30,1.7000000000000002,45.7
2019,1,23,22,30,0.4,52.88
2019,1,23,23,30,-0.4,52.050000000000004
2019,1,24,0,30,-2.1,54.52
2019,1,24,1,30,-2.5,54.730000000000004
2019,1,24,2,30,-3.2,56.910000000000004
2019,1,24,3,30,-4.2,61.29
2019,1,24,4,30,-4.9,64.11
2019,1,24,5,30,-5.2,65.11
2019,1,24,6,30,-5.5,65.56
2019,1,24,7,30,-6,65.2
2019,1,24,8,30,-6.300000000000001,62.76
2019,1,24,9,30,-6.2,59.27
2019,1,24,10,30,-6,59.15
2019,1,24,11,30,-5.9,61.74
2019,1,24,12,30,-6,65.48
2019,1,24,13,30,-6,67.24
2019,1,24,14,30,-5.800000000000001,67.82000000000001
2019,1,24,15,30,-5.2,66.58
2019,1,24,16,30,-4.7,63.550000000000004
2019,1,24,17,30,-3.9000000000000004,58.550000000000004
2019,1,24,18,30,-2.9000000000000004,53.31
2019,1,24,19,30,-2.1,49.410000000000004
2019,1,24,20,30,-1.6,47.1
2019,1,24,21,30,-1.5,47.21
2019,1,24,22,30,-2.5,52.68
2019,1,24,23,30,-3.3000000000000003,52.2
2019,1,25,0,30,-5.5,57.64
2019,1,25,1,30,-5.7,57.78
2019,1,25,2,30,-5.5,57.08
2019,1,25,3,30,-5.2,56.49
2019,1,25,4,30,-5.6000000000000005,59.24
2019,1,25,5,30,-6.2,61.04
2019,1,25,6,30,-7,62.46
2019,1,25,7,30,-7.7,62.550000000000004
2019,1,25,8,30,-8.3,62.27
2019,1,25,9,30,-8.700000000000001,61.11
2019,1,25,10,30,-8.9,59.77
2019,1,25,11,30,-8.8,57.81
2019,1,25,12,30,-8.700000000000001,57.19
2019,1,25,13,30,-8.3,55.800000000000004
2019,1,25,14,30,-6.300000000000001,49.480000000000004
2019,1,25,15,30,-3.3000000000000003,47.71
2019,1,25,16,30,-1.1,45.24
2019,1,25,17,30,0.1,42.68
